gvkey,iid,datadate,conm,curcdd,prccd,trfd,exchg
015549,01W,20110103,UNICREDIT SPA,EUR,1.5840,2.13446442,209
015549,01W,20110104,UNICREDIT SPA,EUR,1.5900,2.13446442,209
015549,01W,20110105,UNICREDIT SPA,EUR,1.5790,2.13446442,209
015549,01W,20110106,UNICREDIT SPA,EUR,1.5550,2.13446442,209
015549,01W,20110107,UNICREDIT SPA,EUR,1.5300,2.13446442,209
015549,01W,20110110,UNICREDIT SPA,EUR,1.4740,2.13446442,209
015549,01W,20110111,UNICREDIT SPA,EUR,1.5080,2.13446442,209
015549,01W,20110112,UNICREDIT SPA,EUR,1.6540,2.13446442,209
015549,01W,20110113,UNICREDIT SPA,EUR,1.7000,2.13446442,209
015549,01W,20110114,UNICREDIT SPA,EUR,1.7140,2.13446442,209
015549,01W,20110117,UNICREDIT SPA,EUR,1.7010,2.13446442,209
015549,01W,20110118,UNICREDIT SPA,EUR,1.7310,2.13446442,209
015549,01W,20110119,UNICREDIT SPA,EUR,1.7830,2.13446442,209
015549,01W,20110120,UNICREDIT SPA,EUR,1.8220,2.13446442,209
015549,01W,20110121,UNICREDIT SPA,EUR,1.8370,2.13446442,209
015549,01W,20110124,UNICREDIT SPA,EUR,1.8780,2.13446442,209
015549,01W,20110125,UNICREDIT SPA,EUR,1.8310,2.13446442,209
015549,01W,20110126,UNICREDIT SPA,EUR,1.8040,2.13446442,209
015549,01W,20110127,UNICREDIT SPA,EUR,1.8480,2.13446442,209
015549,01W,20110128,UNICREDIT SPA,EUR,1.8270,2.13446442,209
015549,01W,20110131,UNICREDIT SPA,EUR,1.8090,2.13446442,209
015549,01W,20110201,UNICREDIT SPA,EUR,1.8290,2.13446442,209
015549,01W,20110202,UNICREDIT SPA,EUR,1.8840,2.13446442,209
015549,01W,20110203,UNICREDIT SPA,EUR,1.8450,2.13446442,209
015549,01W,20110204,UNICREDIT SPA,EUR,1.8840,2.13446442,209
015549,01W,20110207,UNICREDIT SPA,EUR,1.9060,2.13446442,209
015549,01W,20110208,UNICREDIT SPA,EUR,1.8710,2.13446442,209
015549,01W,20110209,UNICREDIT SPA,EUR,1.8640,2.13446442,209
015549,01W,20110210,UNICREDIT SPA,EUR,1.8500,2.13446442,209
015549,01W,20110211,UNICREDIT SPA,EUR,1.8630,2.13446442,209
015549,01W,20110214,UNICREDIT SPA,EUR,1.8460,2.13446442,209
015549,01W,20110215,UNICREDIT SPA,EUR,1.9060,2.13446442,209
015549,01W,20110216,UNICREDIT SPA,EUR,1.9810,2.13446442,209
015549,01W,20110217,UNICREDIT SPA,EUR,1.9970,2.13446442,209
015549,01W,20110218,UNICREDIT SPA,EUR,1.9830,2.13446442,209
015549,01W,20110221,UNICREDIT SPA,EUR,1.8690,2.13446442,209
015549,01W,20110222,UNICREDIT SPA,EUR,1.8350,2.13446442,209
015549,01W,20110223,UNICREDIT SPA,EUR,1.8490,2.13446442,209
015549,01W,20110224,UNICREDIT SPA,EUR,1.8400,2.13446442,209
015549,01W,20110225,UNICREDIT SPA,EUR,1.8740,2.13446442,209
015549,01W,20110228,UNICREDIT SPA,EUR,1.8630,2.13446442,209
015549,01W,20110301,UNICREDIT SPA,EUR,1.8270,2.13446442,209
015549,01W,20110302,UNICREDIT SPA,EUR,1.8310,2.13446442,209
015549,01W,20110303,UNICREDIT SPA,EUR,1.8040,2.13446442,209
015549,01W,20110304,UNICREDIT SPA,EUR,1.8100,2.13446442,209
015549,01W,20110307,UNICREDIT SPA,EUR,1.7840,2.13446442,209
015549,01W,20110308,UNICREDIT SPA,EUR,1.8000,2.13446442,209
015549,01W,20110309,UNICREDIT SPA,EUR,1.8220,2.13446442,209
015549,01W,20110310,UNICREDIT SPA,EUR,1.7910,2.13446442,209
015549,01W,20110311,UNICREDIT SPA,EUR,1.7700,2.13446442,209
015549,01W,20110314,UNICREDIT SPA,EUR,1.8380,2.13446442,209
015549,01W,20110315,UNICREDIT SPA,EUR,1.7870,2.13446442,209
015549,01W,20110316,UNICREDIT SPA,EUR,1.7140,2.13446442,209
015549,01W,20110317,UNICREDIT SPA,EUR,1.7190,2.13446442,209
015549,01W,20110318,UNICREDIT SPA,EUR,1.7260,2.13446442,209
015549,01W,20110321,UNICREDIT SPA,EUR,1.7680,2.13446442,209
015549,01W,20110322,UNICREDIT SPA,EUR,1.7560,2.13446442,209
015549,01W,20110323,UNICREDIT SPA,EUR,1.7940,2.13446442,209
015549,01W,20110324,UNICREDIT SPA,EUR,1.8720,2.13446442,209
015549,01W,20110325,UNICREDIT SPA,EUR,1.8700,2.13446442,209
015549,01W,20110328,UNICREDIT SPA,EUR,1.8770,2.13446442,209
015549,01W,20110329,UNICREDIT SPA,EUR,1.8080,2.13446442,209
015549,01W,20110330,UNICREDIT SPA,EUR,1.8110,2.13446442,209
015549,01W,20110331,UNICREDIT SPA,EUR,1.7440,2.13446442,209
015549,01W,20110401,UNICREDIT SPA,EUR,1.7470,2.13446442,209
015549,01W,20110404,UNICREDIT SPA,EUR,1.7180,2.13446442,209
015549,01W,20110405,UNICREDIT SPA,EUR,1.7320,2.13446442,209
015549,01W,20110406,UNICREDIT SPA,EUR,1.7920,2.13446442,209
015549,01W,20110407,UNICREDIT SPA,EUR,1.7970,2.13446442,209
015549,01W,20110408,UNICREDIT SPA,EUR,1.7940,2.13446442,209
015549,01W,20110411,UNICREDIT SPA,EUR,1.8030,2.13446442,209
015549,01W,20110412,UNICREDIT SPA,EUR,1.7660,2.13446442,209
015549,01W,20110413,UNICREDIT SPA,EUR,1.7570,2.13446442,209
015549,01W,20110414,UNICREDIT SPA,EUR,1.7120,2.13446442,209
015549,01W,20110415,UNICREDIT SPA,EUR,1.7070,2.13446442,209
015549,01W,20110418,UNICREDIT SPA,EUR,1.6360,2.13446442,209
015549,01W,20110419,UNICREDIT SPA,EUR,1.6340,2.13446442,209
015549,01W,20110420,UNICREDIT SPA,EUR,1.6190,2.13446442,209
015549,01W,20110421,UNICREDIT SPA,EUR,1.6910,2.13446442,209
015549,01W,20110422,UNICREDIT SPA,EUR,1.6910,2.13446442,209
015549,01W,20110425,UNICREDIT SPA,EUR,1.6910,2.13446442,209
015549,01W,20110426,UNICREDIT SPA,EUR,1.6870,2.13446442,209
015549,01W,20110427,UNICREDIT SPA,EUR,1.7330,2.13446442,209
015549,01W,20110428,UNICREDIT SPA,EUR,1.7300,2.13446442,209
015549,01W,20110429,UNICREDIT SPA,EUR,1.7380,2.13446442,209
015549,01W,20110502,UNICREDIT SPA,EUR,1.7300,2.13446442,209
015549,01W,20110503,UNICREDIT SPA,EUR,1.7260,2.13446442,209
015549,01W,20110504,UNICREDIT SPA,EUR,1.6760,2.13446442,209
015549,01W,20110505,UNICREDIT SPA,EUR,1.6460,2.13446442,209
015549,01W,20110506,UNICREDIT SPA,EUR,1.6750,2.13446442,209
015549,01W,20110509,UNICREDIT SPA,EUR,1.6210,2.13446442,209
015549,01W,20110510,UNICREDIT SPA,EUR,1.6590,2.13446442,209
015549,01W,20110511,UNICREDIT SPA,EUR,1.6460,2.13446442,209
015549,01W,20110512,UNICREDIT SPA,EUR,1.6400,2.13446442,209
015549,01W,20110513,UNICREDIT SPA,EUR,1.6690,2.13446442,209
015549,01W,20110516,UNICREDIT SPA,EUR,1.6440,2.13446442,209
015549,01W,20110517,UNICREDIT SPA,EUR,1.6260,2.13446442,209
015549,01W,20110518,UNICREDIT SPA,EUR,1.6110,2.13446442,209
015549,01W,20110519,UNICREDIT SPA,EUR,1.6310,2.13446442,209
015549,01W,20110520,UNICREDIT SPA,EUR,1.5690,2.13446442,209
015549,01W,20110523,UNICREDIT SPA,EUR,1.5300,2.17631667,209
015549,01W,20110524,UNICREDIT SPA,EUR,1.5270,2.17631667,209
015549,01W,20110525,UNICREDIT SPA,EUR,1.5680,2.17631667,209
015549,01W,20110526,UNICREDIT SPA,EUR,1.5230,2.17631667,209
015549,01W,20110527,UNICREDIT SPA,EUR,1.5530,2.17631667,209
015549,01W,20110530,UNICREDIT SPA,EUR,1.5370,2.17631667,209
015549,01W,20110531,UNICREDIT SPA,EUR,1.5790,2.17631667,209
015549,01W,20110601,UNICREDIT SPA,EUR,1.5370,2.17631667,209
015549,01W,20110602,UNICREDIT SPA,EUR,1.5430,2.17631667,209
015549,01W,20110603,UNICREDIT SPA,EUR,1.5680,2.17631667,209
015549,01W,20110606,UNICREDIT SPA,EUR,1.5200,2.17631667,209
015549,01W,20110607,UNICREDIT SPA,EUR,1.5300,2.17631667,209
015549,01W,20110608,UNICREDIT SPA,EUR,1.5000,2.17631667,209
015549,01W,20110609,UNICREDIT SPA,EUR,1.4970,2.17631667,209
015549,01W,20110610,UNICREDIT SPA,EUR,1.4820,2.17631667,209
015549,01W,20110613,UNICREDIT SPA,EUR,1.4800,2.17631667,209
015549,01W,20110614,UNICREDIT SPA,EUR,1.5170,2.17631667,209
015549,01W,20110615,UNICREDIT SPA,EUR,1.4670,2.17631667,209
015549,01W,20110616,UNICREDIT SPA,EUR,1.4590,2.17631667,209
015549,01W,20110617,UNICREDIT SPA,EUR,1.5230,2.17631667,209
015549,01W,20110620,UNICREDIT SPA,EUR,1.4880,2.17631667,209
015549,01W,20110621,UNICREDIT SPA,EUR,1.5200,2.17631667,209
015549,01W,20110622,UNICREDIT SPA,EUR,1.5180,2.17631667,209
015549,01W,20110623,UNICREDIT SPA,EUR,1.4430,2.17631667,209
015549,01W,20110624,UNICREDIT SPA,EUR,1.3630,2.17631667,209
015549,01W,20110627,UNICREDIT SPA,EUR,1.3700,2.17631667,209
015549,01W,20110628,UNICREDIT SPA,EUR,1.4010,2.17631667,209
015549,01W,20110629,UNICREDIT SPA,EUR,1.4210,2.17631667,209
015549,01W,20110630,UNICREDIT SPA,EUR,1.4600,2.17631667,209
015549,01W,20110701,UNICREDIT SPA,EUR,1.5370,2.17631667,209
015549,01W,20110704,UNICREDIT SPA,EUR,1.5150,2.17631667,209
015549,01W,20110705,UNICREDIT SPA,EUR,1.5020,2.17631667,209
015549,01W,20110706,UNICREDIT SPA,EUR,1.3960,2.17631667,209
015549,01W,20110707,UNICREDIT SPA,EUR,1.3370,2.17631667,209
015549,01W,20110708,UNICREDIT SPA,EUR,1.2320,2.17631667,209
015549,01W,20110711,UNICREDIT SPA,EUR,1.1540,2.17631667,209
015549,01W,20110712,UNICREDIT SPA,EUR,1.2220,2.17631667,209
015549,01W,20110713,UNICREDIT SPA,EUR,1.2400,2.17631667,209
015549,01W,20110714,UNICREDIT SPA,EUR,1.2360,2.17631667,209
015549,01W,20110715,UNICREDIT SPA,EUR,1.2100,2.17631667,209
015549,01W,20110718,UNICREDIT SPA,EUR,1.1330,2.17631667,209
015549,01W,20110719,UNICREDIT SPA,EUR,1.1860,2.17631667,209
015549,01W,20110720,UNICREDIT SPA,EUR,1.2560,2.17631667,209
015549,01W,20110721,UNICREDIT SPA,EUR,1.3810,2.17631667,209
015549,01W,20110722,UNICREDIT SPA,EUR,1.3180,2.17631667,209
015549,01W,20110725,UNICREDIT SPA,EUR,1.2250,2.17631667,209
015549,01W,20110726,UNICREDIT SPA,EUR,1.2790,2.17631667,209
015549,01W,20110727,UNICREDIT SPA,EUR,1.2240,2.17631667,209
015549,01W,20110728,UNICREDIT SPA,EUR,1.2590,2.17631667,209
015549,01W,20110729,UNICREDIT SPA,EUR,1.2500,2.17631667,209
015549,01W,20110801,UNICREDIT SPA,EUR,1.1960,2.17631667,209
015549,01W,20110802,UNICREDIT SPA,EUR,1.1270,2.17631667,209
015549,01W,20110803,UNICREDIT SPA,EUR,1.1470,2.17631667,209
015549,01W,20110804,UNICREDIT SPA,EUR,1.0400,2.17631667,209
015549,01W,20110805,UNICREDIT SPA,EUR,1.0630,2.17631667,209
015549,01W,20110808,UNICREDIT SPA,EUR,1.0670,2.17631667,209
015549,01W,20110809,UNICREDIT SPA,EUR,1.0670,2.17631667,209
015549,01W,20110810,UNICREDIT SPA,EUR,0.9670,2.17631667,209
015549,01W,20110811,UNICREDIT SPA,EUR,1.0000,2.17631667,209
015549,01W,20110812,UNICREDIT SPA,EUR,1.0560,2.17631667,209
015549,01W,20110815,UNICREDIT SPA,EUR,1.0560,2.17631667,209
015549,01W,20110816,UNICREDIT SPA,EUR,1.0490,2.17631667,209
015549,01W,20110817,UNICREDIT SPA,EUR,1.0320,2.17631667,209
015549,01W,20110818,UNICREDIT SPA,EUR,0.9555,2.17631667,209
015549,01W,20110819,UNICREDIT SPA,EUR,0.9000,2.17631667,209
015549,01W,20110822,UNICREDIT SPA,EUR,0.8990,2.17631667,209
015549,01W,20110823,UNICREDIT SPA,EUR,0.8755,2.17631667,209
015549,01W,20110824,UNICREDIT SPA,EUR,0.8915,2.17631667,209
015549,01W,20110825,UNICREDIT SPA,EUR,0.9065,2.17631667,209
015549,01W,20110826,UNICREDIT SPA,EUR,0.9080,2.17631667,209
015549,01W,20110829,UNICREDIT SPA,EUR,0.9290,2.17631667,209
015549,01W,20110830,UNICREDIT SPA,EUR,0.9175,2.17631667,209
015549,01W,20110831,UNICREDIT SPA,EUR,0.9425,2.17631667,209
015549,01W,20110901,UNICREDIT SPA,EUR,0.9480,2.17631667,209
015549,01W,20110902,UNICREDIT SPA,EUR,0.8975,2.17631667,209
015549,01W,20110905,UNICREDIT SPA,EUR,0.8320,2.17631667,209
015549,01W,20110906,UNICREDIT SPA,EUR,0.7950,2.17631667,209
015549,01W,20110907,UNICREDIT SPA,EUR,0.8345,2.17631667,209
015549,01W,20110908,UNICREDIT SPA,EUR,0.8390,2.17631667,209
015549,01W,20110909,UNICREDIT SPA,EUR,0.7700,2.17631667,209
015549,01W,20110912,UNICREDIT SPA,EUR,0.6860,2.17631667,209
015549,01W,20110913,UNICREDIT SPA,EUR,0.7370,2.17631667,209
015549,01W,20110914,UNICREDIT SPA,EUR,0.7250,2.17631667,209
015549,01W,20110915,UNICREDIT SPA,EUR,0.7750,2.17631667,209
015549,01W,20110916,UNICREDIT SPA,EUR,0.7205,2.17631667,209
015549,01W,20110919,UNICREDIT SPA,EUR,0.7110,2.17631667,209
015549,01W,20110920,UNICREDIT SPA,EUR,0.7145,2.17631667,209
015549,01W,20110921,UNICREDIT SPA,EUR,0.6940,2.17631667,209
015549,01W,20110922,UNICREDIT SPA,EUR,0.6505,2.17631667,209
015549,01W,20110923,UNICREDIT SPA,EUR,0.6790,2.17631667,209
015549,01W,20110926,UNICREDIT SPA,EUR,0.7220,2.17631667,209
015549,01W,20110927,UNICREDIT SPA,EUR,0.7715,2.17631667,209
015549,01W,20110928,UNICREDIT SPA,EUR,0.7700,2.17631667,209
015549,01W,20110929,UNICREDIT SPA,EUR,0.8165,2.17631667,209
015549,01W,20110930,UNICREDIT SPA,EUR,0.8025,2.17631667,209
015549,01W,20111003,UNICREDIT SPA,EUR,0.7775,2.17631667,209
015549,01W,20111004,UNICREDIT SPA,EUR,0.7425,2.17631667,209
015549,01W,20111005,UNICREDIT SPA,EUR,0.7950,2.17631667,209
015549,01W,20111006,UNICREDIT SPA,EUR,0.8255,2.17631667,209
015549,01W,20111007,UNICREDIT SPA,EUR,0.8600,2.17631667,209
015549,01W,20111010,UNICREDIT SPA,EUR,0.9650,2.17631667,209
015549,01W,20111011,UNICREDIT SPA,EUR,1.0300,2.17631667,209
015549,01W,20111012,UNICREDIT SPA,EUR,1.0540,2.17631667,209
015549,01W,20111013,UNICREDIT SPA,EUR,0.9265,2.17631667,209
015549,01W,20111014,UNICREDIT SPA,EUR,0.9480,2.17631667,209
015549,01W,20111017,UNICREDIT SPA,EUR,0.8900,2.17631667,209
015549,01W,20111018,UNICREDIT SPA,EUR,0.9140,2.17631667,209
015549,01W,20111019,UNICREDIT SPA,EUR,0.9615,2.17631667,209
015549,01W,20111020,UNICREDIT SPA,EUR,0.8460,2.17631667,209
015549,01W,20111021,UNICREDIT SPA,EUR,0.9020,2.17631667,209
015549,01W,20111024,UNICREDIT SPA,EUR,0.8970,2.17631667,209
015549,01W,20111025,UNICREDIT SPA,EUR,0.8665,2.17631667,209
015549,01W,20111026,UNICREDIT SPA,EUR,0.8745,2.17631667,209
015549,01W,20111027,UNICREDIT SPA,EUR,0.9400,2.17631667,209
015549,01W,20111028,UNICREDIT SPA,EUR,0.8990,2.17631667,209
015549,01W,20111031,UNICREDIT SPA,EUR,0.8480,2.17631667,209
015549,01W,20111101,UNICREDIT SPA,EUR,0.7425,2.17631667,209
015549,01W,20111102,UNICREDIT SPA,EUR,0.7970,2.17631667,209
015549,01W,20111103,UNICREDIT SPA,EUR,0.8315,2.17631667,209
015549,01W,20111104,UNICREDIT SPA,EUR,0.7770,2.17631667,209
015549,01W,20111107,UNICREDIT SPA,EUR,0.7915,2.17631667,209
015549,01W,20111108,UNICREDIT SPA,EUR,0.8080,2.17631667,209
015549,01W,20111109,UNICREDIT SPA,EUR,0.7530,2.17631667,209
015549,01W,20111110,UNICREDIT SPA,EUR,0.7825,2.17631667,209
015549,01W,20111111,UNICREDIT SPA,EUR,0.8250,2.17631667,209
015549,01W,20111114,UNICREDIT SPA,EUR,0.7740,2.17631667,209
015549,01W,20111115,UNICREDIT SPA,EUR,0.7395,2.17631667,209
015549,01W,20111116,UNICREDIT SPA,EUR,0.7500,2.17631667,209
015549,01W,20111117,UNICREDIT SPA,EUR,0.7450,2.17631667,209
015549,01W,20111118,UNICREDIT SPA,EUR,0.7535,2.17631667,209
015549,01W,20111121,UNICREDIT SPA,EUR,0.7310,2.17631667,209
015549,01W,20111122,UNICREDIT SPA,EUR,0.7005,2.17631667,209
015549,01W,20111123,UNICREDIT SPA,EUR,0.6755,2.17631667,209
015549,01W,20111124,UNICREDIT SPA,EUR,0.6945,2.17631667,209
015549,01W,20111125,UNICREDIT SPA,EUR,0.7005,2.17631667,209
015549,01W,20111128,UNICREDIT SPA,EUR,0.7575,2.17631667,209
015549,01W,20111129,UNICREDIT SPA,EUR,0.7500,2.17631667,209
015549,01W,20111130,UNICREDIT SPA,EUR,0.7730,2.17631667,209
015549,01W,20111201,UNICREDIT SPA,EUR,0.7695,2.17631667,209
015549,01W,20111202,UNICREDIT SPA,EUR,0.7930,2.17631667,209
015549,01W,20111205,UNICREDIT SPA,EUR,0.8360,2.17631667,209
015549,01W,20111206,UNICREDIT SPA,EUR,0.8250,2.17631667,209
015549,01W,20111207,UNICREDIT SPA,EUR,0.8050,2.17631667,209
015549,01W,20111208,UNICREDIT SPA,EUR,0.7470,2.17631667,209
015549,01W,20111209,UNICREDIT SPA,EUR,0.8000,2.17631667,209
015549,01W,20111212,UNICREDIT SPA,EUR,0.7535,2.17631667,209
015549,01W,20111213,UNICREDIT SPA,EUR,0.7250,2.17631667,209
015549,01W,20111214,UNICREDIT SPA,EUR,0.7010,2.17631667,209
015549,01W,20111215,UNICREDIT SPA,EUR,0.7090,2.17631667,209
015549,01W,20111216,UNICREDIT SPA,EUR,0.6810,2.17631667,209
015549,01W,20111219,UNICREDIT SPA,EUR,0.6960,2.17631667,209
015549,01W,20111220,UNICREDIT SPA,EUR,0.7400,2.17631667,209
015549,01W,20111221,UNICREDIT SPA,EUR,0.7075,2.17631667,209
015549,01W,20111222,UNICREDIT SPA,EUR,0.7150,2.17631667,209
015549,01W,20111223,UNICREDIT SPA,EUR,0.6905,2.17631667,209
015549,01W,20111226,UNICREDIT SPA,EUR,0.6905,2.17631667,209
015549,01W,20111227,UNICREDIT SPA,EUR,6.5750,2.17631667,209
015549,01W,20111228,UNICREDIT SPA,EUR,6.5100,2.17631667,209
015549,01W,20111229,UNICREDIT SPA,EUR,6.4100,2.17631667,209
015549,01W,20111230,UNICREDIT SPA,EUR,6.4200,2.17631667,209
015549,01W,20120102,UNICREDIT SPA,EUR,6.4900,2.17631667,209
015549,01W,20120103,UNICREDIT SPA,EUR,6.3300,2.17631667,209
015549,01W,20120104,UNICREDIT SPA,EUR,5.4150,2.17631667,209
015549,01W,20120105,UNICREDIT SPA,EUR,4.4800,2.17631667,209
015549,01W,20120106,UNICREDIT SPA,EUR,3.9820,2.17631667,209
015549,01W,20120109,UNICREDIT SPA,EUR,2.2860,2.17631667,209
015549,01W,20120110,UNICREDIT SPA,EUR,2.4240,2.17631667,209
015549,01W,20120111,UNICREDIT SPA,EUR,2.5580,2.17631667,209
015549,01W,20120112,UNICREDIT SPA,EUR,2.9040,2.17631667,209
015549,01W,20120113,UNICREDIT SPA,EUR,2.9180,2.17631667,209
015549,01W,20120116,UNICREDIT SPA,EUR,2.9300,2.17631667,209
015549,01W,20120117,UNICREDIT SPA,EUR,3.0120,2.17631667,209
015549,01W,20120118,UNICREDIT SPA,EUR,2.9760,2.17631667,209
015549,01W,20120119,UNICREDIT SPA,EUR,3.3600,2.17631667,209
015549,01W,20120120,UNICREDIT SPA,EUR,3.3140,2.17631667,209
015549,01W,20120123,UNICREDIT SPA,EUR,3.6600,2.17631667,209
015549,01W,20120124,UNICREDIT SPA,EUR,3.7520,2.17631667,209
015549,01W,20120125,UNICREDIT SPA,EUR,3.8000,2.17631667,209
015549,01W,20120126,UNICREDIT SPA,EUR,3.8220,2.17631667,209
015549,01W,20120127,UNICREDIT SPA,EUR,3.6500,2.17631667,209
015549,01W,20120130,UNICREDIT SPA,EUR,3.5640,2.17631667,209
015549,01W,20120131,UNICREDIT SPA,EUR,3.7900,2.17631667,209
015549,01W,20120201,UNICREDIT SPA,EUR,3.9720,2.17631667,209
015549,01W,20120202,UNICREDIT SPA,EUR,3.9740,2.17631667,209
015549,01W,20120203,UNICREDIT SPA,EUR,4.1180,2.17631667,209
015549,01W,20120206,UNICREDIT SPA,EUR,4.1840,2.17631667,209
015549,01W,20120207,UNICREDIT SPA,EUR,4.3800,2.17631667,209
015549,01W,20120208,UNICREDIT SPA,EUR,4.4780,2.17631667,209
015549,01W,20120209,UNICREDIT SPA,EUR,4.4340,2.17631667,209
015549,01W,20120210,UNICREDIT SPA,EUR,4.2240,2.17631667,209
015549,01W,20120213,UNICREDIT SPA,EUR,4.0640,2.17631667,209
015549,01W,20120214,UNICREDIT SPA,EUR,4.0720,2.17631667,209
015549,01W,20120215,UNICREDIT SPA,EUR,4.1600,2.17631667,209
015549,01W,20120216,UNICREDIT SPA,EUR,4.1580,2.17631667,209
015549,01W,20120217,UNICREDIT SPA,EUR,4.2200,2.17631667,209
015549,01W,20120220,UNICREDIT SPA,EUR,4.2800,2.17631667,209
015549,01W,20120221,UNICREDIT SPA,EUR,4.2240,2.17631667,209
015549,01W,20120222,UNICREDIT SPA,EUR,4.0620,2.17631667,209
015549,01W,20120223,UNICREDIT SPA,EUR,3.8100,2.17631667,209
015549,01W,20120224,UNICREDIT SPA,EUR,3.8940,2.17631667,209
015549,01W,20120227,UNICREDIT SPA,EUR,3.8040,2.17631667,209
015549,01W,20120228,UNICREDIT SPA,EUR,3.8400,2.17631667,209
015549,01W,20120229,UNICREDIT SPA,EUR,3.9060,2.17631667,209
015549,01W,20120301,UNICREDIT SPA,EUR,4.1320,2.17631667,209
015549,01W,20120302,UNICREDIT SPA,EUR,4.1200,2.17631667,209
015549,01W,20120305,UNICREDIT SPA,EUR,4.0920,2.17631667,209
015549,01W,20120306,UNICREDIT SPA,EUR,3.8800,2.17631667,209
015549,01W,20120307,UNICREDIT SPA,EUR,4.0020,2.17631667,209
015549,01W,20120308,UNICREDIT SPA,EUR,4.0760,2.17631667,209
015549,01W,20120309,UNICREDIT SPA,EUR,3.9520,2.17631667,209
015549,01W,20120312,UNICREDIT SPA,EUR,3.9000,2.17631667,209
015549,01W,20120313,UNICREDIT SPA,EUR,4.0520,2.17631667,209
015549,01W,20120314,UNICREDIT SPA,EUR,4.0600,2.17631667,209
015549,01W,20120315,UNICREDIT SPA,EUR,4.1100,2.17631667,209
015549,01W,20120316,UNICREDIT SPA,EUR,4.1620,2.17631667,209
015549,01W,20120319,UNICREDIT SPA,EUR,4.1700,2.17631667,209
015549,01W,20120320,UNICREDIT SPA,EUR,4.1400,2.17631667,209
015549,01W,20120321,UNICREDIT SPA,EUR,4.0040,2.17631667,209
015549,01W,20120322,UNICREDIT SPA,EUR,3.9220,2.17631667,209
015549,01W,20120323,UNICREDIT SPA,EUR,3.9640,2.17631667,209
015549,01W,20120326,UNICREDIT SPA,EUR,3.9700,2.17631667,209
015549,01W,20120327,UNICREDIT SPA,EUR,3.9740,2.17631667,209
015549,01W,20120328,UNICREDIT SPA,EUR,3.9920,2.17631667,209
015549,01W,20120329,UNICREDIT SPA,EUR,3.7600,2.17631667,209
015549,01W,20120330,UNICREDIT SPA,EUR,3.7560,2.17631667,209
015549,01W,20120402,UNICREDIT SPA,EUR,3.7020,2.17631667,209
015549,01W,20120403,UNICREDIT SPA,EUR,3.5180,2.17631667,209
015549,01W,20120404,UNICREDIT SPA,EUR,3.4140,2.17631667,209
015549,01W,20120405,UNICREDIT SPA,EUR,3.3080,2.17631667,209
015549,01W,20120406,UNICREDIT SPA,EUR,3.3080,2.17631667,209
015549,01W,20120409,UNICREDIT SPA,EUR,3.3080,2.17631667,209
015549,01W,20120410,UNICREDIT SPA,EUR,3.0400,2.17631667,209
015549,01W,20120411,UNICREDIT SPA,EUR,3.2060,2.17631667,209
015549,01W,20120412,UNICREDIT SPA,EUR,3.2280,2.17631667,209
015549,01W,20120413,UNICREDIT SPA,EUR,3.0340,2.17631667,209
015549,01W,20120416,UNICREDIT SPA,EUR,3.0200,2.17631667,209
015549,01W,20120417,UNICREDIT SPA,EUR,3.2360,2.17631667,209
015549,01W,20120418,UNICREDIT SPA,EUR,3.0780,2.17631667,209
015549,01W,20120419,UNICREDIT SPA,EUR,2.9820,2.17631667,209
015549,01W,20120420,UNICREDIT SPA,EUR,2.9900,2.17631667,209
015549,01W,20120423,UNICREDIT SPA,EUR,2.7980,2.17631667,209
015549,01W,20120424,UNICREDIT SPA,EUR,2.9040,2.17631667,209
015549,01W,20120425,UNICREDIT SPA,EUR,3.1000,2.17631667,209
015549,01W,20120426,UNICREDIT SPA,EUR,3.0140,2.17631667,209
015549,01W,20120427,UNICREDIT SPA,EUR,3.0760,2.17631667,209
015549,01W,20120430,UNICREDIT SPA,EUR,3.0060,2.17631667,209
015549,01W,20120501,UNICREDIT SPA,EUR,3.0060,2.17631667,209
015549,01W,20120502,UNICREDIT SPA,EUR,2.8360,2.17631667,209
015549,01W,20120503,UNICREDIT SPA,EUR,2.7040,2.17631667,209
015549,01W,20120504,UNICREDIT SPA,EUR,2.6980,2.17631667,209
015549,01W,20120507,UNICREDIT SPA,EUR,2.8500,2.17631667,209
015549,01W,20120508,UNICREDIT SPA,EUR,2.7900,2.17631667,209
015549,01W,20120509,UNICREDIT SPA,EUR,2.6620,2.17631667,209
015549,01W,20120510,UNICREDIT SPA,EUR,2.8420,2.17631667,209
015549,01W,20120511,UNICREDIT SPA,EUR,2.8120,2.17631667,209
015549,01W,20120514,UNICREDIT SPA,EUR,2.6740,2.17631667,209
015549,01W,20120515,UNICREDIT SPA,EUR,2.5260,2.17631667,209
015549,01W,20120516,UNICREDIT SPA,EUR,2.5400,2.17631667,209
015549,01W,20120517,UNICREDIT SPA,EUR,2.4220,2.17631667,209
015549,01W,20120518,UNICREDIT SPA,EUR,2.4320,2.17631667,209
015549,01W,20120521,UNICREDIT SPA,EUR,2.4780,2.17631667,209
015549,01W,20120522,UNICREDIT SPA,EUR,2.6200,2.17631667,209
015549,01W,20120523,UNICREDIT SPA,EUR,2.5360,2.17631667,209
015549,01W,20120524,UNICREDIT SPA,EUR,2.5180,2.17631667,209
015549,01W,20120525,UNICREDIT SPA,EUR,2.5340,2.17631667,209
015549,01W,20120528,UNICREDIT SPA,EUR,2.4980,2.17631667,209
015549,01W,20120529,UNICREDIT SPA,EUR,2.4620,2.17631667,209
